ChannelPartnerID,Region
30183,East
30184,South
30185,North
30186,East
30187,East
30188,North
30189,North
30190,West
30191,North
30192,South
30193,West
30194,West
30195,West
30196,East
30197,North
30198,South
30199,West
30200,East
30201,North
30202,East
30203,North
30204,East
30205,West
30206,East
30207,North
30208,South
30209,South
30210,West
30211,South
30212,East
30213,West
30214,South
30215,South
30216,East
30217,East
30218,South
30219,South
30220,South
30221,North
30222,South
30223,South
30224,South
30225,South
30226,North
30227,West
30228,South
30229,East
30230,West
30231,East
30232,West
30233,South
30234,West
30235,East
30236,North
30237,South
30238,West
30239,West
30240,East
30241,West
30242,North
30243,East
30244,West
30245,South
30246,South
30247,South
30248,North
30249,West
30250,West
30251,South
30252,South
30253,West
30254,North
30255,East
30256,West
30257,West
30258,South
30259,North
30260,West
30261,South
30262,West
30263,West
30264,North
30265,West
30266,South
30267,South
30268,West
30269,North
30270,West
30271,South
30272,North
30273,North
30274,South
30275,West
30276,East
30277,West
30278,West
30279,South
30280,North
30281,South
30282,East
30283,East
30284,East
30285,South
30286,East
30287,South
30288,West
30289,South
30290,South
30291,North
30292,East
30293,West
30294,West
30295,North
30296,South
30297,East
30298,North
30299,North
30300,North
30301,South
30302,North
30303,South
30304,South
30305,West
30306,South
30307,West
30308,East
30309,East
30310,East
30311,North
30312,North
30313,East
30314,West
30315,South
30316,North
30317,West
30318,East
30319,North
30320,East
30321,East
30322,North
30323,South
30324,East
30325,South
30326,South
30327,West
30328,North
30329,East
30330,South
30331,East
30332,South
30333,West
30334,North
30335,North
30336,West
30337,North
30338,North
30339,North
30340,North
30341,South
30342,North
30343,North
30344,North
30345,South
30346,South
30347,South
30348,East
30349,South
30350,North
30351,South
30352,East
30353,East
30354,South
30355,North
30356,East
30357,North
30358,South
30359,West
30360,South
30361,East
30362,East
30363,West
30364,East
30365,East
30366,West
30367,South
30368,West
30369,East
30370,North
30371,West
30372,South
30373,West
30374,East
30375,North
30376,North
30377,North
30378,North
30379,North
30380,South
30381,North
30382,West
30383,West
30384,East
30385,East
30386,East
30387,West
30388,South
30389,West
30390,South
30391,South
30392,East
30393,South
30394,East
30395,East
30396,West
30397,North
30398,South
30399,North
30400,West
30401,South
30402,South
30403,South
30404,West
30405,East
30406,South
30407,North
30408,North
30409,West
30410,North
30411,North
30412,South
30413,East
30414,North
30415,East
30416,South
30417,North
30418,South
30419,North
30420,West
30421,East
30422,West
30423,East
30424,East
30425,North
30426,West
30427,West
30428,North
30429,East
30430,South
30431,East
30432,South
30433,South
30434,West
30435,North
30436,North
30437,South
30438,South
30439,West
30440,West
30441,South
30442,West
30443,South
30444,North
30445,West
30446,South
30447,West
30448,South
30449,West
30450,East
30451,South
30452,South
30453,South
30454,West
30455,North
30456,West
30457,South
30458,East
30459,East
30460,North
30461,West
30462,South
30463,East
30464,East
30465,North
30466,North
30467,South
30468,South
30469,South
30470,South
30471,North
30472,South
30473,South
30474,North
30475,North
30476,North
30477,West
30478,South
30479,West
30480,North
30481,West
30482,East
30483,West
30484,North
30485,East
30486,West
30487,East
30488,North
30489,East
30490,North
30491,North
30492,West
30493,North
30494,North
30495,East
30496,West
30497,West
30498,South
30499,East
30500,North
30501,South
30502,North
30503,North
30504,South
30505,South
30506,East
30507,North
30508,South
30509,East
30510,North
30511,East
30512,West
30513,West
30514,South
30515,West
30516,South
30517,North
30518,South
30519,North
30520,West
30521,South
30522,West
30523,North
30524,East
30525,South
30526,North
30527,South
30528,West
30529,South
30530,South
30531,North
30532,East
30533,North
30534,West
30535,North
30536,East
30537,North
30538,North
30539,South
30540,East
30541,East
30542,West
30543,South
30544,West
30545,West
30546,West
30547,West
30548,South
30549,East
30550,West
30551,South
30552,South
30553,West
30554,South
30555,East
30556,East
30557,West
30558,West
30559,South
30560,East
30561,West
30562,South
30563,North
30564,West
30565,West
30566,West
30567,West
30568,East
30569,North
30570,East
30571,South
30572,West
30573,East
30574,North
30575,East
30576,North
30577,North
30578,North
30579,West
30580,South
30581,South
30582,East
30583,South
30584,East
30585,West
30586,West
30587,North
30588,North
30589,North
30590,North
30591,North
30592,East
30593,East
30594,North
30595,North
30596,South
30597,West
30598,West
30599,East
30600,West
30601,North
30602,West
30603,West
30604,East
30605,West
30606,East
30607,North
30608,East
30609,South
30610,North
30611,East
30612,North
30613,East
30614,West
30615,West
30616,South
30617,West
30618,South
30619,South
30620,North
30621,North
30622,South
30623,South
30624,South
30625,South
30626,North
30627,West
30628,East
30629,West
30630,South
30631,East
30632,North
30633,West
30634,West
30635,East
30636,South
30637,West
30638,North
30639,South
30640,North
30641,East
30642,South
30643,East
30644,North
30645,East
30646,North
30647,West
30648,East
30649,East
30650,South
30651,East
30652,East
30653,East
30654,West
30655,North
30656,South
30657,South
30658,East
30659,North
30660,East
30661,North
30662,South
30663,West
30664,South
30665,South
30666,North
30667,West
30668,North
30669,South
30670,North
30671,East
30672,North
30673,West
30674,North
30675,West
30676,East
30677,North
30678,South
30679,East
30680,West
30681,East
30682,North
30683,North
30684,South
30685,East
30686,West
30687,South
30688,North
30689,North
30690,North
30691,East
30692,North
30693,South
30694,South
30695,East
30696,East
30697,East
30698,West
30699,South
30700,West
30701,South
30702,North
30703,North
30704,North
30705,East
30706,East
30707,North
30708,North
30709,West
30710,South
30711,North
30712,South
30713,East
30714,North
30715,West
30716,South
30717,North
30718,West
30719,South
30720,West
30721,East
30722,South
30723,North
30724,East
30725,South
30726,East
30727,North
30728,North
30729,South
30730,West
30731,East
30732,North
30733,South
30734,North
30735,South
30736,East
30737,North
30738,East
30739,East
30740,South
30741,South
30742,West
30743,North
30744,East
30745,West
30746,East
30747,East
30748,East
30749,South
30750,South
30751,East
30752,East
30753,North
30754,East
30755,South
30756,West
30757,East
30758,North
30759,West
30760,South
30761,North
30762,South
30763,East
30764,West
30765,West
30766,South
30767,South
30768,North
30769,East
30770,South
30771,North
30772,West
30773,West
30774,North
30775,North
30776,South
30777,South
30778,South
30779,East
30780,North
30781,East
30782,East
30783,West
30784,North
30785,South
30786,West
30787,South
30788,West
30789,East
30790,South
30791,South
30792,South
30793,East
30794,North
30795,East
30796,North
30797,North
30798,South
30799,West
30800,North
30801,South
30802,East
30803,South
30804,West
30805,East
30806,West
30807,West
30808,West
30809,South
30810,West
30811,South
30812,West
30813,South
30814,North
30815,North
30816,West
30817,North
30818,South
30819,South
30820,North
30821,West
30822,South
30823,North
30824,West
30825,South
30826,South
30827,West
30828,West
30829,West
30830,West
30831,South
30832,South
30833,North
30834,West
30835,West
30836,West
30837,North
30838,South
30839,West
30840,South
30841,North
30842,North
30843,North
30844,North
30845,South
30846,East
30847,North
30848,West
30849,East
30850,East
30851,East
30852,West
30853,South
30854,North
30855,East
30856,West
30857,West
30858,North
30859,North
30860,North
30861,South
30862,North
30863,East
30864,East
30865,North
30866,East
30867,North
30868,South
30869,South
30870,South
30871,West
30872,West
30873,East
30874,North
30875,North
30876,West
30877,South
30878,East
30879,South
30880,North
30881,North
30882,South
30883,East
30884,South
30885,North
30886,East
30887,South
30888,West
30889,West
30890,East
30891,North
30892,West
30893,North
30894,East
30895,East
30896,South
30897,West
30898,West
30899,East
30900,North
30901,East
30902,South
30903,West
30904,West
30905,West
30906,West
30907,North
30908,North
30909,East
30910,North
30911,North
30912,North
30913,West
30914,East
30915,South
30916,South
30917,North
30918,East
30919,East
30920,South
30921,West
30922,North
30923,North
30924,South
30925,East
30926,West
30927,South
30928,South
30929,East
30930,South
30931,North
30932,East
30933,South
30934,West
30935,East
30936,West
30937,West
30938,South
30939,West
30940,West
30941,South
30942,West
30943,South
30944,East
30945,North
30946,West
30947,North
30948,South
30949,East
30950,East
30951,West
30952,East
30953,East
30954,East
30955,West
30956,West
30957,North
30958,South
30959,East
30960,North
30961,South
30962,East
30963,North
30964,North
30965,West
30966,West
30967,East
30968,East
30969,West
30970,North
30971,North
30972,West
30973,North
30974,East
30975,North
30976,South
30977,East
30978,West
30979,East
30980,North
30981,East
30982,North
30983,West
30984,South
30985,North
